Data,Matricula,Setor,Violacao_Minutos,Atestado,Dia_Semana
2026-02-14,MAT0056,Transporte,161,0,Saturday
2026-02-14,MAT0057,Transporte,141,1,Saturday
2026-02-14,MAT0058,Logística,0,0,Saturday
2026-02-14,MAT0059,Logística,0,0,Saturday
2026-02-14,MAT0060,Transporte,0,0,Saturday
2026-02-14,MAT0061,Expedição,0,0,Saturday
2026-02-14,MAT0062,Transporte,0,0,Saturday
2026-02-14,MAT0063,Expedição,0,0,Saturday
2026-02-14,MAT0064,Expedição,144,1,Saturday
2026-02-14,MAT0065,Logística,0,0,Saturday
2026-02-14,MAT0066,Logística,0,0,Saturday
2026-02-14,MAT0067,Operacional,0,0,Saturday
2026-02-14,MAT0068,Operacional,0,0,Saturday
2026-02-14,MAT0069,Expedição,0,0,Saturday
2026-02-14,MAT0070,Logística,154,0,Saturday
2026-02-14,MAT0071,Expedição,150,1,Saturday
2026-02-14,MAT0072,Logística,0,0,Saturday
2026-02-14,MAT0073,Operacional,0,0,Saturday
2026-02-14,MAT0074,Operacional,0,0,Saturday
2026-02-14,MAT0075,Expedição,0,1,Saturday
2026-02-14,MAT0076,Expedição,0,0,Saturday
2026-02-14,MAT0077,Operacional,0,0,Saturday
2026-02-14,MAT0078,Logística,0,0,Saturday
2026-02-14,MAT0079,Operacional,0,0,Saturday
2026-02-14,MAT0080,Transporte,97,1,Saturday
2026-02-14,MAT0081,Operacional,163,1,Saturday
2026-02-14,MAT0082,Transporte,0,0,Saturday
2026-02-14,MAT0083,Expedição,0,0,Saturday
2026-02-14,MAT0084,Logística,0,0,Saturday
2026-02-14,MAT0085,Transporte,0,0,Saturday
2026-02-14,MAT0086,Logística,127,0,Saturday
2026-02-14,MAT0087,Transporte,0,0,Saturday
2026-02-14,MAT0088,Expedição,134,0,Saturday
2026-02-14,MAT0089,Expedição,0,0,Saturday
2026-02-14,MAT0090,Operacional,0,0,Saturday
2026-02-14,MAT0091,Expedição,0,0,Saturday
2026-02-14,MAT0092,Operacional,0,0,Saturday
2026-02-14,MAT0093,Logística,0,0,Saturday
2026-02-14,MAT0094,Operacional,0,0,Saturday
2026-02-14,MAT0095,Transporte,0,0,Saturday
2026-02-14,MAT0096,Logística,0,0,Saturday
2026-02-14,MAT0097,Transporte,0,1,Saturday
2026-02-14,MAT0098,Expedição,0,0,Saturday
2026-02-14,MAT0099,Transporte,0,0,Saturday
2026-02-14,MAT0100,Transporte,0,0,Saturday
2026-02-14,MAT0101,Expedição,0,0,Saturday
2026-02-14,MAT0102,Operacional,0,0,Saturday
2026-02-14,MAT0103,Operacional,114,0,Saturday
2026-02-14,MAT0104,Operacional,0,0,Saturday
2026-02-14,MAT0105,Logística,123,0,Saturday
2026-02-14,MAT0106,Expedição,0,0,Saturday
2026-02-14,MAT0107,Operacional,0,0,Saturday
2026-02-14,MAT0108,Transporte,126,1,Saturday
2026-02-14,MAT0109,Transporte,131,1,Saturday
2026-02-14,MAT0110,Expedição,0,0,Saturday
2026-02-14,MAT0111,Expedição,0,0,Saturday
2026-02-14,MAT0112,Operacional,168,1,Saturday
2026-02-14,MAT0113,Operacional,0,0,Saturday
2026-02-14,MAT0114,Transporte,0,0,Saturday
2026-02-14,MAT0115,Operacional,0,0,Saturday
2026-02-14,MAT0116,Expedição,0,0,Saturday
2026-02-14,MAT0117,Logística,0,0,Saturday
2026-02-14,MAT0118,Logística,0,0,Saturday
2026-02-14,MAT0119,Transporte,135,0,Saturday
2026-02-14,MAT0120,Logística,0,0,Saturday
2026-02-14,MAT0121,Transporte,144,1,Saturday
2026-02-14,MAT0122,Expedição,0,0,Saturday
2026-02-14,MAT0123,Operacional,0,0,Saturday
2026-02-14,MAT0124,Operacional,0,0,Saturday
2026-02-14,MAT0125,Logística,158,0,Saturday
2026-02-14,MAT0126,Operacional,0,0,Saturday
2026-02-14,MAT0127,Expedição,0,0,Saturday
2026-02-14,MAT0128,Transporte,0,0,Saturday
2026-02-14,MAT0129,Expedição,0,1,Saturday
2026-02-14,MAT0130,Transporte,163,0,Saturday
2026-02-14,MAT0131,Operacional,0,0,Saturday
2026-02-14,MAT0132,Operacional,0,0,Saturday
2026-02-14,MAT0133,Expedição,0,0,Saturday
2026-02-14,MAT0134,Logística,0,0,Saturday
2026-02-14,MAT0135,Logística,0,0,Saturday
2026-02-14,MAT0136,Logística,0,0,Saturday
2026-02-14,MAT0137,Logística,0,0,Saturday
2026-02-14,MAT0138,Logística,90,0,Saturday
2026-02-14,MAT0139,Logística,106,0,Saturday
2026-02-14,MAT0140,Transporte,0,0,Saturday
2026-02-14,MAT0141,Logística,0,0,Saturday
2026-02-14,MAT0142,Transporte,0,0,Saturday
2026-02-14,MAT0143,Logística,0,0,Saturday
2026-02-14,MAT0144,Transporte,0,0,Saturday
2026-02-14,MAT0145,Expedição,0,0,Saturday
2026-02-14,MAT0146,Operacional,0,0,Saturday
2026-02-14,MAT0147,Logística,140,0,Saturday
2026-02-14,MAT0148,Transporte,0,0,Saturday
2026-02-14,MAT0149,Operacional,0,0,Saturday
2026-02-14,MAT0150,Operacional,0,0,Saturday
2026-02-15,MAT0001,Logística,0,0,Sunday
2026-02-15,MAT0002,Operacional,0,0,Sunday
2026-02-15,MAT0003,Operacional,0,0,Sunday
2026-02-15,MAT0004,Logística,0,0,Sunday
2026-02-15,MAT0005,Transporte,0,0,Sunday
2026-02-15,MAT0006,Transporte,126,1,Sunday
2026-02-15,MAT0007,Logística,0,0,Sunday
2026-02-15,MAT0008,Operacional,0,0,Sunday
2026-02-15,MAT0009,Transporte,164,1,Sunday
2026-02-15,MAT0010,Transporte,0,0,Sunday
2026-02-15,MAT0011,Operacional,0,0,Sunday
2026-02-15,MAT0012,Transporte,0,0,Sunday
2026-02-15,MAT0013,Expedição,92,0,Sunday
2026-02-15,MAT0014,Logística,0,0,Sunday
2026-02-15,MAT0015,Expedição,0,0,Sunday
2026-02-15,MAT0016,Operacional,0,0,Sunday
2026-02-15,MAT0017,Operacional,0,0,Sunday
2026-02-15,MAT0018,Operacional,0,0,Sunday
2026-02-15,MAT0019,Expedição,0,0,Sunday
2026-02-15,MAT0020,Operacional,139,1,Sunday
2026-02-15,MAT0021,Operacional,0,0,Sunday
2026-02-15,MAT0022,Logística,0,0,Sunday
2026-02-15,MAT0023,Logística,0,0,Sunday
2026-02-15,MAT0024,Transporte,0,0,Sunday
2026-02-15,MAT0025,Transporte,0,0,Sunday
2026-02-15,MAT0026,Operacional,0,0,Sunday
2026-02-15,MAT0027,Operacional,0,0,Sunday
2026-02-15,MAT0028,Logística,141,1,Sunday
2026-02-15,MAT0029,Expedição,0,0,Sunday
2026-02-15,MAT0030,Operacional,0,0,Sunday
2026-02-15,MAT0031,Expedição,0,0,Sunday
2026-02-15,MAT0032,Operacional,0,0,Sunday
2026-02-15,MAT0033,Operacional,0,0,Sunday
2026-02-15,MAT0034,Transporte,0,0,Sunday
2026-02-15,MAT0035,Transporte,0,0,Sunday
2026-02-15,MAT0036,Operacional,0,0,Sunday
2026-02-15,MAT0037,Operacional,140,0,Sunday
2026-02-15,MAT0038,Transporte,0,0,Sunday
2026-02-15,MAT0039,Logística,0,0,Sunday
2026-02-15,MAT0040,Operacional,174,1,Sunday
2026-02-15,MAT0041,Expedição,147,1,Sunday
2026-02-15,MAT0042,Operacional,180,1,Sunday
2026-02-15,MAT0043,Expedição,142,1,Sunday
2026-02-15,MAT0044,Expedição,0,0,Sunday
2026-02-15,MAT0045,Operacional,0,0,Sunday
2026-02-15,MAT0046,Expedição,129,0,Sunday
2026-02-15,MAT0047,Logística,0,0,Sunday
2026-02-15,MAT0048,Logística,0,0,Sunday
2026-02-15,MAT0049,Expedição,0,0,Sunday
2026-02-15,MAT0050,Transporte,132,0,Sunday
2026-02-15,MAT0051,Logística,0,0,Sunday
2026-02-15,MAT0052,Transporte,134,1,Sunday
2026-02-15,MAT0053,Operacional,0,0,Sunday
2026-02-15,MAT0054,Transporte,0,0,Sunday
2026-02-15,MAT0055,Expedição,0,0,Sunday
2026-02-15,MAT0056,Transporte,0,0,Sunday
2026-02-15,MAT0057,Transporte,91,0,Sunday
2026-02-15,MAT0058,Logística,0,0,Sunday
2026-02-15,MAT0059,Logística,0,0,Sunday
2026-02-15,MAT0060,Transporte,0,0,Sunday
2026-02-15,MAT0061,Expedição,0,0,Sunday
2026-02-15,MAT0062,Transporte,0,0,Sunday
2026-02-15,MAT0063,Expedição,0,0,Sunday
2026-02-15,MAT0064,Expedição,0,0,Sunday
2026-02-15,MAT0065,Logística,121,1,Sunday
2026-02-15,MAT0066,Logística,0,0,Sunday
2026-02-15,MAT0067,Operacional,0,0,Sunday
2026-02-15,MAT0068,Operacional,0,0,Sunday
2026-02-15,MAT0069,Expedição,0,0,Sunday
2026-02-15,MAT0070,Logística,182,0,Sunday
2026-02-15,MAT0071,Expedição,0,1,Sunday
2026-02-15,MAT0072,Logística,0,0,Sunday
2026-02-15,MAT0073,Operacional,0,0,Sunday
2026-02-15,MAT0074,Operacional,0,0,Sunday
2026-02-15,MAT0075,Expedição,0,0,Sunday
2026-02-15,MAT0076,Expedição,0,0,Sunday
2026-02-15,MAT0077,Operacional,0,0,Sunday
2026-02-15,MAT0078,Logística,0,0,Sunday
2026-02-15,MAT0079,Operacional,0,0,Sunday
2026-02-15,MAT0080,Transporte,0,0,Sunday
2026-02-15,MAT0081,Operacional,0,0,Sunday
2026-02-15,MAT0082,Transporte,0,0,Sunday
2026-02-15,MAT0083,Expedição,0,0,Sunday
2026-02-15,MAT0084,Logística,0,0,Sunday
2026-02-15,MAT0085,Transporte,95,0,Sunday
2026-02-15,MAT0086,Logística,168,1,Sunday
2026-02-15,MAT0087,Transporte,0,0,Sunday
2026-02-15,MAT0088,Expedição,0,0,Sunday
2026-02-15,MAT0089,Expedição,0,0,Sunday
2026-02-15,MAT0090,Operacional,0,0,Sunday
2026-02-15,MAT0091,Expedição,0,0,Sunday
2026-02-15,MAT0092,Operacional,0,0,Sunday
2026-02-15,MAT0093,Logística,0,0,Sunday
2026-02-15,MAT0094,Operacional,0,0,Sunday
2026-02-15,MAT0095,Transporte,0,0,Sunday
2026-02-15,MAT0096,Logística,0,0,Sunday
2026-02-15,MAT0097,Transporte,124,1,Sunday
2026-02-15,MAT0098,Expedição,0,1,Sunday
2026-02-15,MAT0099,Transporte,0,0,Sunday
2026-02-15,MAT0100,Transporte,0,0,Sunday
2026-02-15,MAT0101,Expedição,0,0,Sunday
2026-02-15,MAT0102,Operacional,0,0,Sunday
2026-02-15,MAT0103,Operacional,0,0,Sunday
2026-02-15,MAT0104,Operacional,0,0,Sunday
2026-02-15,MAT0105,Logística,175,0,Sunday
2026-02-15,MAT0106,Expedição,0,1,Sunday
2026-02-15,MAT0107,Operacional,157,1,Sunday
2026-02-15,MAT0108,Transporte,0,0,Sunday
2026-02-15,MAT0109,Transporte,0,0,Sunday
2026-02-15,MAT0110,Expedição,0,0,Sunday
2026-02-15,MAT0111,Expedição,0,0,Sunday
2026-02-15,MAT0112,Operacional,129,1,Sunday
2026-02-15,MAT0113,Operacional,0,0,Sunday
2026-02-15,MAT0114,Transporte,0,0,Sunday
2026-02-15,MAT0115,Operacional,0,0,Sunday
2026-02-15,MAT0116,Expedição,103,0,Sunday
2026-02-15,MAT0117,Logística,0,0,Sunday
2026-02-15,MAT0118,Logística,0,0,Sunday
2026-02-15,MAT0119,Transporte,0,0,Sunday
2026-02-15,MAT0120,Logística,0,0,Sunday
2026-02-15,MAT0121,Transporte,0,0,Sunday
2026-02-15,MAT0122,Expedição,0,0,Sunday
2026-02-15,MAT0123,Operacional,0,0,Sunday
2026-02-15,MAT0124,Operacional,0,0,Sunday
2026-02-15,MAT0125,Logística,116,0,Sunday
2026-02-15,MAT0126,Operacional,0,0,Sunday
2026-02-15,MAT0127,Expedição,0,0,Sunday
2026-02-15,MAT0128,Transporte,110,0,Sunday
2026-02-15,MAT0129,Expedição,182,1,Sunday
2026-02-15,MAT0130,Transporte,0,0,Sunday
2026-02-15,MAT0131,Operacional,0,0,Sunday
2026-02-15,MAT0132,Operacional,148,1,Sunday
2026-02-15,MAT0133,Expedição,0,0,Sunday
2026-02-15,MAT0134,Logística,98,0,Sunday
2026-02-15,MAT0135,Logística,0,0,Sunday
2026-02-15,MAT0136,Logística,131,1,Sunday
2026-02-15,MAT0137,Logística,126,1,Sunday
2026-02-15,MAT0138,Logística,137,1,Sunday
2026-02-15,MAT0139,Logística,166,1,Sunday
2026-02-15,MAT0140,Transporte,0,0,Sunday
2026-02-15,MAT0141,Logística,0,0,Sunday
2026-02-15,MAT0142,Transporte,0,0,Sunday
2026-02-15,MAT0143,Logística,0,0,Sunday
2026-02-15,MAT0144,Transporte,0,0,Sunday
2026-02-15,MAT0145,Expedição,0,0,Sunday
2026-02-15,MAT0146,Operacional,0,0,Sunday
2026-02-15,MAT0147,Logística,0,0,Sunday
2026-02-15,MAT0148,Transporte,0,0,Sunday
2026-02-15,MAT0149,Operacional,0,0,Sunday
2026-02-15,MAT0150,Operacional,0,0,Sunday
2026-02-16,MAT0001,Logística,0,0,Monday
2026-02-16,MAT0002,Operacional,0,0,Monday
2026-02-16,MAT0003,Operacional,0,0,Monday
2026-02-16,MAT0004,Logística,0,0,Monday
2026-02-16,MAT0005,Transporte,0,0,Monday
2026-02-16,MAT0006,Transporte,0,0,Monday
2026-02-16,MAT0007,Logística,0,0,Monday
2026-02-16,MAT0008,Operacional,0,0,Monday
2026-02-16,MAT0009,Transporte,114,0,Monday
2026-02-16,MAT0010,Transporte,0,0,Monday
2026-02-16,MAT0011,Operacional,0,0,Monday
2026-02-16,MAT0012,Transporte,0,0,Monday
2026-02-16,MAT0013,Expedição,0,0,Monday
2026-02-16,MAT0014,Logística,0,0,Monday
2026-02-16,MAT0015,Expedição,0,0,Monday
2026-02-16,MAT0016,Operacional,0,0,Monday
2026-02-16,MAT0017,Operacional,0,0,Monday
2026-02-16,MAT0018,Operacional,0,0,Monday
2026-02-16,MAT0019,Expedição,0,0,Monday
2026-02-16,MAT0020,Operacional,0,0,Monday
2026-02-16,MAT0021,Operacional,133,1,Monday
2026-02-16,MAT0022,Logística,0,0,Monday
2026-02-16,MAT0023,Logística,0,0,Monday
2026-02-16,MAT0024,Transporte,110,1,Monday
2026-02-16,MAT0025,Transporte,0,0,Monday
2026-02-16,MAT0026,Operacional,0,0,Monday
2026-02-16,MAT0027,Operacional,0,0,Monday
2026-02-16,MAT0028,Logística,144,1,Monday
2026-02-16,MAT0029,Expedição,0,0,Monday
2026-02-16,MAT0030,Operacional,101,1,Monday
2026-02-16,MAT0031,Expedição,0,0,Monday
2026-02-16,MAT0032,Operacional,0,0,Monday
2026-02-16,MAT0033,Operacional,0,0,Monday
2026-02-16,MAT0034,Transporte,0,0,Monday
2026-02-16,MAT0035,Transporte,0,0,Monday
2026-02-16,MAT0036,Operacional,0,1,Monday
2026-02-16,MAT0037,Operacional,0,0,Monday
2026-02-16,MAT0038,Transporte,0,0,Monday
2026-02-16,MAT0039,Logística,0,1,Monday
2026-02-16,MAT0040,Operacional,0,0,Monday
2026-02-16,MAT0041,Expedição,141,1,Monday
2026-02-16,MAT0042,Operacional,0,0,Monday
2026-02-16,MAT0043,Expedição,0,0,Monday
2026-02-16,MAT0044,Expedição,0,0,Monday
2026-02-16,MAT0045,Operacional,0,0,Monday
2026-02-16,MAT0046,Expedição,174,1,Monday
2026-02-16,MAT0047,Logística,145,1,Monday
2026-02-16,MAT0048,Logística,0,0,Monday
2026-02-16,MAT0049,Expedição,0,0,Monday
2026-02-16,MAT0050,Transporte,0,0,Monday
2026-02-16,MAT0051,Logística,160,1,Monday
2026-02-16,MAT0052,Transporte,0,0,Monday
2026-02-16,MAT0053,Operacional,0,0,Monday
2026-02-16,MAT0054,Transporte,165,1,Monday
2026-02-16,MAT0055,Expedição,0,1,Monday
2026-02-16,MAT0056,Transporte,127,0,Monday
2026-02-16,MAT0057,Transporte,97,1,Monday
2026-02-16,MAT0058,Logística,0,0,Monday
2026-02-16,MAT0059,Logística,0,0,Monday
2026-02-16,MAT0060,Transporte,109,0,Monday
2026-02-16,MAT0061,Expedição,0,0,Monday
2026-02-16,MAT0062,Transporte,0,0,Monday
2026-02-16,MAT0063,Expedição,0,0,Monday
2026-02-16,MAT0064,Expedição,0,0,Monday
2026-02-16,MAT0065,Logística,0,0,Monday
2026-02-16,MAT0066,Logística,0,0,Monday
2026-02-16,MAT0067,Operacional,0,1,Monday
2026-02-16,MAT0068,Operacional,0,0,Monday
2026-02-16,MAT0069,Expedição,152,1,Monday
2026-02-16,MAT0070,Logística,0,0,Monday
2026-02-16,MAT0071,Expedição,0,0,Monday
2026-02-16,MAT0072,Logística,0,0,Monday
2026-02-16,MAT0073,Operacional,0,0,Monday
2026-02-16,MAT0074,Operacional,0,0,Monday
2026-02-16,MAT0075,Expedição,0,0,Monday
2026-02-16,MAT0076,Expedição,0,0,Monday
2026-02-16,MAT0077,Operacional,0,0,Monday
2026-02-16,MAT0078,Logística,0,0,Monday
2026-02-16,MAT0079,Operacional,175,1,Monday
2026-02-16,MAT0080,Transporte,0,0,Monday
2026-02-16,MAT0081,Operacional,0,0,Monday
2026-02-16,MAT0082,Transporte,0,0,Monday
2026-02-16,MAT0083,Expedição,0,0,Monday
2026-02-16,MAT0084,Logística,175,0,Monday
2026-02-16,MAT0085,Transporte,0,0,Monday
2026-02-16,MAT0086,Logística,115,1,Monday
2026-02-16,MAT0087,Transporte,0,0,Monday
2026-02-16,MAT0088,Expedição,0,0,Monday
2026-02-16,MAT0089,Expedição,0,0,Monday
2026-02-16,MAT0090,Operacional,0,0,Monday
2026-02-16,MAT0091,Expedição,0,0,Monday
2026-02-16,MAT0092,Operacional,0,0,Monday
2026-02-16,MAT0093,Logística,0,0,Monday
2026-02-16,MAT0094,Operacional,0,0,Monday
2026-02-16,MAT0095,Transporte,127,1,Monday
2026-02-16,MAT0096,Logística,0,0,Monday
2026-02-16,MAT0097,Transporte,0,0,Monday
2026-02-16,MAT0098,Expedição,0,0,Monday
2026-02-16,MAT0099,Transporte,0,0,Monday
2026-02-16,MAT0100,Transporte,180,1,Monday
2026-02-16,MAT0101,Expedição,0,0,Monday
2026-02-16,MAT0102,Operacional,162,1,Monday
2026-02-16,MAT0103,Operacional,0,0,Monday
2026-02-16,MAT0104,Operacional,148,0,Monday
2026-02-16,MAT0105,Logística,96,1,Monday
2026-02-16,MAT0106,Expedição,0,0,Monday
2026-02-16,MAT0107,Operacional,164,0,Monday
2026-02-16,MAT0108,Transporte,159,1,Monday
2026-02-16,MAT0109,Transporte,0,0,Monday
2026-02-16,MAT0110,Expedição,0,0,Monday
2026-02-16,MAT0111,Expedição,0,0,Monday
2026-02-16,MAT0112,Operacional,0,0,Monday
2026-02-16,MAT0113,Operacional,0,0,Monday
2026-02-16,MAT0114,Transporte,153,1,Monday
2026-02-16,MAT0115,Operacional,0,0,Monday
2026-02-16,MAT0116,Expedição,0,0,Monday
2026-02-16,MAT0117,Logística,0,1,Monday
2026-02-16,MAT0118,Logística,0,0,Monday
2026-02-16,MAT0119,Transporte,0,0,Monday
2026-02-16,MAT0120,Logística,0,0,Monday
2026-02-16,MAT0121,Transporte,0,0,Monday
2026-02-16,MAT0122,Expedição,0,0,Monday
2026-02-16,MAT0123,Operacional,0,0,Monday
2026-02-16,MAT0124,Operacional,0,0,Monday
2026-02-16,MAT0125,Logística,174,1,Monday
2026-02-16,MAT0126,Operacional,93,1,Monday
2026-02-16,MAT0127,Expedição,0,0,Monday
2026-02-16,MAT0128,Transporte,0,0,Monday
2026-02-16,MAT0129,Expedição,140,1,Monday
2026-02-16,MAT0130,Transporte,125,1,Monday
2026-02-16,MAT0131,Operacional,0,0,Monday
2026-02-16,MAT0132,Operacional,0,0,Monday
2026-02-16,MAT0133,Expedição,0,0,Monday
2026-02-16,MAT0134,Logística,0,0,Monday
2026-02-16,MAT0135,Logística,168,1,Monday
2026-02-16,MAT0136,Logística,96,0,Monday
2026-02-16,MAT0137,Logística,0,0,Monday
2026-02-16,MAT0138,Logística,175,1,Monday
2026-02-16,MAT0139,Logística,0,0,Monday
2026-02-16,MAT0140,Transporte,0,0,Monday
2026-02-16,MAT0141,Logística,0,0,Monday
2026-02-16,MAT0142,Transporte,0,0,Monday
2026-02-16,MAT0143,Logística,149,1,Monday
2026-02-16,MAT0144,Transporte,184,0,Monday
2026-02-16,MAT0145,Expedição,0,0,Monday
2026-02-16,MAT0146,Operacional,0,0,Monday
2026-02-16,MAT0147,Logística,0,0,Monday
2026-02-16,MAT0148,Transporte,0,0,Monday
2026-02-16,MAT0149,Operacional,0,0,Monday
2026-02-16,MAT0150,Operacional,0,0,Monday
2026-02-17,MAT0001,Logística,0,0,Tuesday
2026-02-17,MAT0002,Operacional,0,0,Tuesday
2026-02-17,MAT0003,Operacional,0,0,Tuesday
2026-02-17,MAT0004,Logística,0,0,Tuesday
2026-02-17,MAT0005,Transporte,0,0,Tuesday
2026-02-17,MAT0006,Transporte,0,0,Tuesday
2026-02-17,MAT0007,Logística,0,0,Tuesday
2026-02-17,MAT0008,Operacional,0,0,Tuesday
2026-02-17,MAT0009,Transporte,0,0,Tuesday
2026-02-17,MAT0010,Transporte,0,0,Tuesday
2026-02-17,MAT0011,Operacional,0,0,Tuesday
2026-02-17,MAT0012,Transporte,0,0,Tuesday
2026-02-17,MAT0013,Expedição,110,0,Tuesday
2026-02-17,MAT0014,Logística,0,0,Tuesday
2026-02-17,MAT0015,Expedição,140,1,Tuesday
2026-02-17,MAT0016,Operacional,0,0,Tuesday
2026-02-17,MAT0017,Operacional,0,0,Tuesday
2026-02-17,MAT0018,Operacional,0,0,Tuesday
2026-02-17,MAT0019,Expedição,0,0,Tuesday
2026-02-17,MAT0020,Operacional,0,0,Tuesday
2026-02-17,MAT0021,Operacional,0,0,Tuesday
2026-02-17,MAT0022,Logística,0,0,Tuesday
2026-02-17,MAT0023,Logística,0,0,Tuesday
2026-02-17,MAT0024,Transporte,138,0,Tuesday
2026-02-17,MAT0025,Transporte,0,0,Tuesday
2026-02-17,MAT0026,Operacional,0,0,Tuesday
2026-02-17,MAT0027,Operacional,0,1,Tuesday
2026-02-17,MAT0028,Logística,0,0,Tuesday
2026-02-17,MAT0029,Expedição,166,1,Tuesday
2026-02-17,MAT0030,Operacional,120,0,Tuesday
2026-02-17,MAT0031,Expedição,0,0,Tuesday
2026-02-17,MAT0032,Operacional,0,0,Tuesday
2026-02-17,MAT0033,Operacional,0,0,Tuesday
2026-02-17,MAT0034,Transporte,0,0,Tuesday
2026-02-17,MAT0035,Transporte,0,0,Tuesday
2026-02-17,MAT0036,Operacional,0,0,Tuesday
2026-02-17,MAT0037,Operacional,0,0,Tuesday
2026-02-17,MAT0038,Transporte,0,0,Tuesday
2026-02-17,MAT0039,Logística,0,0,Tuesday
2026-02-17,MAT0040,Operacional,0,0,Tuesday
2026-02-17,MAT0041,Expedição,143,1,Tuesday
2026-02-17,MAT0042,Operacional,0,0,Tuesday
2026-02-17,MAT0043,Expedição,0,0,Tuesday
2026-02-17,MAT0044,Expedição,0,1,Tuesday
2026-02-17,MAT0045,Operacional,0,0,Tuesday
2026-02-17,MAT0046,Expedição,128,0,Tuesday
2026-02-17,MAT0047,Logística,0,0,Tuesday
2026-02-17,MAT0048,Logística,0,0,Tuesday
2026-02-17,MAT0049,Expedição,0,0,Tuesday
2026-02-17,MAT0050,Transporte,0,0,Tuesday
2026-02-17,MAT0051,Logística,0,0,Tuesday
2026-02-17,MAT0052,Transporte,0,1,Tuesday
2026-02-17,MAT0053,Operacional,0,0,Tuesday
2026-02-17,MAT0054,Transporte,0,0,Tuesday
2026-02-17,MAT0055,Expedição,0,1,Tuesday
2026-02-17,MAT0056,Transporte,0,0,Tuesday
2026-02-17,MAT0057,Transporte,115,1,Tuesday
2026-02-17,MAT0058,Logística,0,0,Tuesday
2026-02-17,MAT0059,Logística,0,0,Tuesday
2026-02-17,MAT0060,Transporte,171,1,Tuesday
2026-02-17,MAT0061,Expedição,0,0,Tuesday
2026-02-17,MAT0062,Transporte,0,0,Tuesday
2026-02-17,MAT0063,Expedição,162,1,Tuesday
2026-02-17,MAT0064,Expedição,152,0,Tuesday
2026-02-17,MAT0065,Logística,0,0,Tuesday
2026-02-17,MAT0066,Logística,0,0,Tuesday
2026-02-17,MAT0067,Operacional,0,0,Tuesday
2026-02-17,MAT0068,Operacional,0,0,Tuesday
2026-02-17,MAT0069,Expedição,0,0,Tuesday
2026-02-17,MAT0070,Logística,0,0,Tuesday
2026-02-17,MAT0071,Expedição,0,0,Tuesday
2026-02-17,MAT0072,Logística,0,0,Tuesday
2026-02-17,MAT0073,Operacional,0,0,Tuesday
2026-02-17,MAT0074,Operacional,0,0,Tuesday
2026-02-17,MAT0075,Expedição,0,0,Tuesday
2026-02-17,MAT0076,Expedição,0,0,Tuesday
2026-02-17,MAT0077,Operacional,0,0,Tuesday
2026-02-17,MAT0078,Logística,0,0,Tuesday
2026-02-17,MAT0079,Operacional,0,0,Tuesday
2026-02-17,MAT0080,Transporte,0,0,Tuesday
2026-02-17,MAT0081,Operacional,0,0,Tuesday
2026-02-17,MAT0082,Transporte,0,0,Tuesday
2026-02-17,MAT0083,Expedição,0,0,Tuesday
2026-02-17,MAT0084,Logística,0,0,Tuesday
2026-02-17,MAT0085,Transporte,0,0,Tuesday
2026-02-17,MAT0086,Logística,0,0,Tuesday
2026-02-17,MAT0087,Transporte,0,0,Tuesday
2026-02-17,MAT0088,Expedição,130,1,Tuesday
2026-02-17,MAT0089,Expedição,0,0,Tuesday
2026-02-17,MAT0090,Operacional,0,0,Tuesday
2026-02-17,MAT0091,Expedição,0,0,Tuesday
2026-02-17,MAT0092,Operacional,160,1,Tuesday
2026-02-17,MAT0093,Logística,0,0,Tuesday
2026-02-17,MAT0094,Operacional,0,0,Tuesday
2026-02-17,MAT0095,Transporte,0,0,Tuesday
2026-02-17,MAT0096,Logística,101,0,Tuesday
2026-02-17,MAT0097,Transporte,0,0,Tuesday
2026-02-17,MAT0098,Expedição,0,0,Tuesday
2026-02-17,MAT0099,Transporte,0,0,Tuesday
2026-02-17,MAT0100,Transporte,0,0,Tuesday
2026-02-17,MAT0101,Expedição,0,0,Tuesday
2026-02-17,MAT0102,Operacional,110,0,Tuesday
2026-02-17,MAT0103,Operacional,0,0,Tuesday
2026-02-17,MAT0104,Operacional,0,0,Tuesday
2026-02-17,MAT0105,Logística,0,0,Tuesday
2026-02-17,MAT0106,Expedição,100,0,Tuesday
2026-02-17,MAT0107,Operacional,0,0,Tuesday
2026-02-17,MAT0108,Transporte,119,0,Tuesday
2026-02-17,MAT0109,Transporte,0,0,Tuesday
2026-02-17,MAT0110,Expedição,0,0,Tuesday
2026-02-17,MAT0111,Expedição,0,0,Tuesday
2026-02-17,MAT0112,Operacional,0,0,Tuesday
2026-02-17,MAT0113,Operacional,0,0,Tuesday
2026-02-17,MAT0114,Transporte,0,0,Tuesday
2026-02-17,MAT0115,Operacional,0,1,Tuesday
2026-02-17,MAT0116,Expedição,0,0,Tuesday
2026-02-17,MAT0117,Logística,0,0,Tuesday
2026-02-17,MAT0118,Logística,0,0,Tuesday
2026-02-17,MAT0119,Transporte,0,0,Tuesday
2026-02-17,MAT0120,Logística,103,0,Tuesday
2026-02-17,MAT0121,Transporte,0,0,Tuesday
2026-02-17,MAT0122,Expedição,0,0,Tuesday
2026-02-17,MAT0123,Operacional,0,0,Tuesday
2026-02-17,MAT0124,Operacional,0,0,Tuesday
2026-02-17,MAT0125,Logística,168,1,Tuesday
2026-02-17,MAT0126,Operacional,120,0,Tuesday
2026-02-17,MAT0127,Expedição,0,0,Tuesday
