Data,Matricula,Setor,Violacao_Minutos,Atestado
2026-02-06,MAT0047,Logística,0,0
2026-02-06,MAT0048,Operacional,0,0
2026-02-06,MAT0049,Administrativo,0,0
2026-02-06,MAT0050,Logística,0,0
2026-02-06,MAT0051,Logística,0,0
2026-02-06,MAT0052,Administrativo,0,0
2026-02-06,MAT0053,Logística,124,0
2026-02-06,MAT0054,Transporte,0,0
2026-02-06,MAT0055,Operacional,0,0
2026-02-06,MAT0056,Administrativo,0,0
2026-02-06,MAT0057,Administrativo,0,0
2026-02-06,MAT0058,Administrativo,73,0
2026-02-06,MAT0059,Logística,0,0
2026-02-06,MAT0060,Administrativo,0,0
2026-02-06,MAT0061,Logística,0,0
2026-02-06,MAT0062,Transporte,0,0
2026-02-06,MAT0063,Administrativo,0,0
2026-02-06,MAT0064,Operacional,0,0
2026-02-06,MAT0065,Transporte,0,0
2026-02-06,MAT0066,Administrativo,0,0
2026-02-06,MAT0067,Administrativo,0,0
2026-02-06,MAT0068,Logística,0,0
2026-02-06,MAT0069,Transporte,56,1
2026-02-06,MAT0070,Administrativo,0,1
2026-02-06,MAT0071,Administrativo,124,0
2026-02-06,MAT0072,Administrativo,49,0
2026-02-06,MAT0073,Operacional,0,0
2026-02-06,MAT0074,Administrativo,65,1
2026-02-06,MAT0075,Transporte,0,0
2026-02-06,MAT0076,Logística,0,0
2026-02-06,MAT0077,Logística,0,0
2026-02-06,MAT0078,Administrativo,0,0
2026-02-06,MAT0079,Administrativo,0,0
2026-02-06,MAT0080,Administrativo,0,0
2026-02-06,MAT0081,Logística,0,0
2026-02-06,MAT0082,Operacional,0,0
2026-02-06,MAT0083,Transporte,0,0
2026-02-06,MAT0084,Operacional,0,0
2026-02-06,MAT0085,Administrativo,0,0
2026-02-06,MAT0086,Logística,0,0
2026-02-06,MAT0087,Operacional,0,0
2026-02-06,MAT0088,Operacional,103,1
2026-02-06,MAT0089,Transporte,0,0
2026-02-06,MAT0090,Operacional,0,0
2026-02-06,MAT0091,Transporte,0,0
2026-02-06,MAT0092,Transporte,0,0
2026-02-06,MAT0093,Transporte,0,0
2026-02-06,MAT0094,Transporte,0,0
2026-02-06,MAT0095,Transporte,0,0
2026-02-06,MAT0096,Administrativo,0,0
2026-02-06,MAT0097,Operacional,112,0
2026-02-06,MAT0098,Transporte,0,0
2026-02-06,MAT0099,Logística,131,1
2026-02-06,MAT0100,Administrativo,0,0
2026-02-06,MAT0101,Administrativo,0,0
2026-02-06,MAT0102,Logística,91,0
2026-02-06,MAT0103,Operacional,0,0
2026-02-06,MAT0104,Operacional,127,0
2026-02-06,MAT0105,Operacional,0,0
2026-02-06,MAT0106,Logística,0,0
2026-02-06,MAT0107,Logística,0,0
2026-02-06,MAT0108,Administrativo,0,0
2026-02-06,MAT0109,Operacional,0,0
2026-02-06,MAT0110,Transporte,0,0
2026-02-06,MAT0111,Operacional,0,0
2026-02-06,MAT0112,Administrativo,0,0
2026-02-06,MAT0113,Transporte,0,0
2026-02-06,MAT0114,Administrativo,0,0
2026-02-06,MAT0115,Logística,0,0
2026-02-06,MAT0116,Operacional,109,0
2026-02-06,MAT0117,Operacional,0,0
2026-02-06,MAT0118,Operacional,0,0
2026-02-06,MAT0119,Administrativo,0,0
2026-02-06,MAT0120,Administrativo,0,0
2026-02-06,MAT0121,Administrativo,0,0
2026-02-06,MAT0122,Operacional,0,0
2026-02-06,MAT0123,Transporte,136,1
2026-02-06,MAT0124,Administrativo,0,0
2026-02-06,MAT0125,Logística,0,0
2026-02-06,MAT0126,Administrativo,0,0
2026-02-06,MAT0127,Operacional,0,0
2026-02-06,MAT0128,Operacional,0,0
2026-02-06,MAT0129,Transporte,0,0
2026-02-06,MAT0130,Administrativo,0,0
2026-02-06,MAT0131,Transporte,0,0
2026-02-06,MAT0132,Operacional,0,0
2026-02-06,MAT0133,Administrativo,0,0
2026-02-06,MAT0134,Operacional,0,0
2026-02-06,MAT0135,Transporte,0,0
2026-02-06,MAT0136,Logística,0,0
2026-02-06,MAT0137,Administrativo,0,0
2026-02-06,MAT0138,Administrativo,0,0
2026-02-06,MAT0139,Administrativo,0,0
2026-02-06,MAT0140,Operacional,0,0
2026-02-06,MAT0141,Operacional,0,0
2026-02-06,MAT0142,Logística,0,0
2026-02-06,MAT0143,Operacional,0,0
2026-02-06,MAT0144,Operacional,0,0
2026-02-06,MAT0145,Logística,0,0
2026-02-06,MAT0146,Operacional,0,0
2026-02-06,MAT0147,Operacional,0,0
2026-02-06,MAT0148,Logística,0,0
2026-02-06,MAT0149,Operacional,0,0
2026-02-06,MAT0150,Administrativo,0,0
2026-02-07,MAT0001,Transporte,57,0
2026-02-07,MAT0002,Logística,0,0
2026-02-07,MAT0003,Operacional,0,0
2026-02-07,MAT0004,Administrativo,0,0
2026-02-07,MAT0005,Administrativo,0,0
2026-02-07,MAT0006,Transporte,0,0
2026-02-07,MAT0007,Administrativo,0,0
2026-02-07,MAT0008,Logística,0,0
2026-02-07,MAT0009,Logística,0,0
2026-02-07,MAT0010,Administrativo,0,0
2026-02-07,MAT0011,Operacional,0,0
2026-02-07,MAT0012,Transporte,0,0
2026-02-07,MAT0013,Administrativo,0,0
2026-02-07,MAT0014,Transporte,0,0
2026-02-07,MAT0015,Administrativo,0,0
2026-02-07,MAT0016,Administrativo,0,0
2026-02-07,MAT0017,Transporte,0,0
2026-02-07,MAT0018,Transporte,0,0
2026-02-07,MAT0019,Administrativo,0,0
2026-02-07,MAT0020,Administrativo,0,0
2026-02-07,MAT0021,Transporte,0,0
2026-02-07,MAT0022,Logística,0,0
2026-02-07,MAT0023,Administrativo,0,0
2026-02-07,MAT0024,Transporte,0,0
2026-02-07,MAT0025,Administrativo,0,0
2026-02-07,MAT0026,Operacional,0,0
2026-02-07,MAT0027,Operacional,0,0
2026-02-07,MAT0028,Operacional,41,1
2026-02-07,MAT0029,Administrativo,0,0
2026-02-07,MAT0030,Administrativo,0,0
2026-02-07,MAT0031,Administrativo,0,0
2026-02-07,MAT0032,Logística,0,0
2026-02-07,MAT0033,Transporte,0,0
2026-02-07,MAT0034,Administrativo,0,0
2026-02-07,MAT0035,Operacional,0,0
2026-02-07,MAT0036,Operacional,0,0
2026-02-07,MAT0037,Operacional,0,0
2026-02-07,MAT0038,Logística,0,0
2026-02-07,MAT0039,Transporte,0,0
2026-02-07,MAT0040,Administrativo,0,0
2026-02-07,MAT0041,Logística,0,0
2026-02-07,MAT0042,Logística,0,0
2026-02-07,MAT0043,Administrativo,0,0
2026-02-07,MAT0044,Transporte,0,0
2026-02-07,MAT0045,Logística,0,0
2026-02-07,MAT0046,Operacional,0,0
2026-02-07,MAT0047,Logística,0,0
2026-02-07,MAT0048,Operacional,0,0
2026-02-07,MAT0049,Administrativo,0,0
2026-02-07,MAT0050,Logística,0,0
2026-02-07,MAT0051,Logística,0,0
2026-02-07,MAT0052,Administrativo,0,0
2026-02-07,MAT0053,Logística,0,0
2026-02-07,MAT0054,Transporte,0,0
2026-02-07,MAT0055,Operacional,0,0
2026-02-07,MAT0056,Administrativo,0,0
2026-02-07,MAT0057,Administrativo,0,0
2026-02-07,MAT0058,Administrativo,0,0
2026-02-07,MAT0059,Logística,0,0
2026-02-07,MAT0060,Administrativo,0,0
2026-02-07,MAT0061,Logística,0,0
2026-02-07,MAT0062,Transporte,0,0
2026-02-07,MAT0063,Administrativo,0,0
2026-02-07,MAT0064,Operacional,0,0
2026-02-07,MAT0065,Transporte,0,0
2026-02-07,MAT0066,Administrativo,0,0
2026-02-07,MAT0067,Administrativo,0,0
2026-02-07,MAT0068,Logística,0,0
2026-02-07,MAT0069,Transporte,0,0
2026-02-07,MAT0070,Administrativo,0,0
2026-02-07,MAT0071,Administrativo,0,0
2026-02-07,MAT0072,Administrativo,0,0
2026-02-07,MAT0073,Operacional,0,0
2026-02-07,MAT0074,Administrativo,0,0
2026-02-07,MAT0075,Transporte,52,0
2026-02-07,MAT0076,Logística,0,0
2026-02-07,MAT0077,Logística,0,0
2026-02-07,MAT0078,Administrativo,0,0
2026-02-07,MAT0079,Administrativo,0,0
2026-02-07,MAT0080,Administrativo,0,0
2026-02-07,MAT0081,Logística,0,1
2026-02-07,MAT0082,Operacional,0,0
2026-02-07,MAT0083,Transporte,0,0
2026-02-07,MAT0084,Operacional,0,0
2026-02-07,MAT0085,Administrativo,0,0
2026-02-07,MAT0086,Logística,0,0
2026-02-07,MAT0087,Operacional,0,0
2026-02-07,MAT0088,Operacional,0,0
2026-02-07,MAT0089,Transporte,0,0
2026-02-07,MAT0090,Operacional,0,0
2026-02-07,MAT0091,Transporte,0,0
2026-02-07,MAT0092,Transporte,0,0
2026-02-07,MAT0093,Transporte,0,0
2026-02-07,MAT0094,Transporte,0,0
2026-02-07,MAT0095,Transporte,0,0
2026-02-07,MAT0096,Administrativo,55,0
2026-02-07,MAT0097,Operacional,0,0
2026-02-07,MAT0098,Transporte,0,0
2026-02-07,MAT0099,Logística,0,0
2026-02-07,MAT0100,Administrativo,0,0
2026-02-07,MAT0101,Administrativo,0,0
2026-02-07,MAT0102,Logística,0,0
2026-02-07,MAT0103,Operacional,0,0
2026-02-07,MAT0104,Operacional,0,0
2026-02-07,MAT0105,Operacional,0,0
2026-02-07,MAT0106,Logística,0,0
2026-02-07,MAT0107,Logística,0,0
2026-02-07,MAT0108,Administrativo,0,0
2026-02-07,MAT0109,Operacional,0,0
2026-02-07,MAT0110,Transporte,0,0
2026-02-07,MAT0111,Operacional,0,0
2026-02-07,MAT0112,Administrativo,0,0
2026-02-07,MAT0113,Transporte,0,0
2026-02-07,MAT0114,Administrativo,0,0
2026-02-07,MAT0115,Logística,0,0
2026-02-07,MAT0116,Operacional,0,0
2026-02-07,MAT0117,Operacional,0,0
2026-02-07,MAT0118,Operacional,0,0
2026-02-07,MAT0119,Administrativo,114,0
2026-02-07,MAT0120,Administrativo,0,0
2026-02-07,MAT0121,Administrativo,0,0
2026-02-07,MAT0122,Operacional,0,0
2026-02-07,MAT0123,Transporte,0,0
2026-02-07,MAT0124,Administrativo,0,0
2026-02-07,MAT0125,Logística,0,0
2026-02-07,MAT0126,Administrativo,0,0
2026-02-07,MAT0127,Operacional,0,0
2026-02-07,MAT0128,Operacional,0,0
2026-02-07,MAT0129,Transporte,0,0
2026-02-07,MAT0130,Administrativo,0,0
2026-02-07,MAT0131,Transporte,0,0
2026-02-07,MAT0132,Operacional,0,0
2026-02-07,MAT0133,Administrativo,0,0
2026-02-07,MAT0134,Operacional,0,0
2026-02-07,MAT0135,Transporte,0,1
2026-02-07,MAT0136,Logística,0,0
2026-02-07,MAT0137,Administrativo,0,0
2026-02-07,MAT0138,Administrativo,0,0
2026-02-07,MAT0139,Administrativo,0,0
2026-02-07,MAT0140,Operacional,0,0
2026-02-07,MAT0141,Operacional,0,0
2026-02-07,MAT0142,Logística,0,0
2026-02-07,MAT0143,Operacional,0,0
2026-02-07,MAT0144,Operacional,0,0
2026-02-07,MAT0145,Logística,0,0
2026-02-07,MAT0146,Operacional,0,0
2026-02-07,MAT0147,Operacional,0,0
2026-02-07,MAT0148,Logística,0,0
2026-02-07,MAT0149,Operacional,0,0
2026-02-07,MAT0150,Administrativo,0,0
2026-02-08,MAT0001,Transporte,0,0
2026-02-08,MAT0002,Logística,0,0
2026-02-08,MAT0003,Operacional,0,0
2026-02-08,MAT0004,Administrativo,0,0
2026-02-08,MAT0005,Administrativo,0,0
2026-02-08,MAT0006,Transporte,0,0
2026-02-08,MAT0007,Administrativo,0,0
2026-02-08,MAT0008,Logística,0,0
2026-02-08,MAT0009,Logística,0,0
2026-02-08,MAT0010,Administrativo,0,0
2026-02-08,MAT0011,Operacional,0,0
2026-02-08,MAT0012,Transporte,141,1
2026-02-08,MAT0013,Administrativo,0,0
2026-02-08,MAT0014,Transporte,0,0
2026-02-08,MAT0015,Administrativo,0,0
2026-02-08,MAT0016,Administrativo,0,0
2026-02-08,MAT0017,Transporte,0,0
2026-02-08,MAT0018,Transporte,0,0
2026-02-08,MAT0019,Administrativo,0,0
2026-02-08,MAT0020,Administrativo,0,0
2026-02-08,MAT0021,Transporte,0,0
2026-02-08,MAT0022,Logística,0,0
2026-02-08,MAT0023,Administrativo,0,0
2026-02-08,MAT0024,Transporte,0,0
2026-02-08,MAT0025,Administrativo,0,0
2026-02-08,MAT0026,Operacional,0,0
2026-02-08,MAT0027,Operacional,0,0
2026-02-08,MAT0028,Operacional,0,0
2026-02-08,MAT0029,Administrativo,0,0
2026-02-08,MAT0030,Administrativo,0,0
2026-02-08,MAT0031,Administrativo,0,0
2026-02-08,MAT0032,Logística,0,1
2026-02-08,MAT0033,Transporte,0,0
2026-02-08,MAT0034,Administrativo,0,0
2026-02-08,MAT0035,Operacional,0,0
2026-02-08,MAT0036,Operacional,0,0
2026-02-08,MAT0037,Operacional,0,0
2026-02-08,MAT0038,Logística,0,1
2026-02-08,MAT0039,Transporte,0,0
2026-02-08,MAT0040,Administrativo,0,0
2026-02-08,MAT0041,Logística,0,0
2026-02-08,MAT0042,Logística,0,0
2026-02-08,MAT0043,Administrativo,0,0
2026-02-08,MAT0044,Transporte,0,0
2026-02-08,MAT0045,Logística,0,0
2026-02-08,MAT0046,Operacional,0,0
2026-02-08,MAT0047,Logística,0,0
2026-02-08,MAT0048,Operacional,0,0
2026-02-08,MAT0049,Administrativo,0,0
2026-02-08,MAT0050,Logística,0,0
2026-02-08,MAT0051,Logística,0,0
2026-02-08,MAT0052,Administrativo,0,0
2026-02-08,MAT0053,Logística,0,0
2026-02-08,MAT0054,Transporte,0,0
2026-02-08,MAT0055,Operacional,0,0
2026-02-08,MAT0056,Administrativo,0,0
2026-02-08,MAT0057,Administrativo,0,0
2026-02-08,MAT0058,Administrativo,0,0
2026-02-08,MAT0059,Logística,0,0
2026-02-08,MAT0060,Administrativo,0,0
2026-02-08,MAT0061,Logística,0,0
2026-02-08,MAT0062,Transporte,0,0
2026-02-08,MAT0063,Administrativo,0,0
2026-02-08,MAT0064,Operacional,0,0
2026-02-08,MAT0065,Transporte,0,0
2026-02-08,MAT0066,Administrativo,0,0
2026-02-08,MAT0067,Administrativo,0,0
2026-02-08,MAT0068,Logística,0,1
2026-02-08,MAT0069,Transporte,0,0
2026-02-08,MAT0070,Administrativo,0,0
2026-02-08,MAT0071,Administrativo,0,0
2026-02-08,MAT0072,Administrativo,0,0
2026-02-08,MAT0073,Operacional,0,0
2026-02-08,MAT0074,Administrativo,0,0
2026-02-08,MAT0075,Transporte,0,0
2026-02-08,MAT0076,Logística,0,0
2026-02-08,MAT0077,Logística,0,0
2026-02-08,MAT0078,Administrativo,0,0
2026-02-08,MAT0079,Administrativo,0,0
2026-02-08,MAT0080,Administrativo,0,0
2026-02-08,MAT0081,Logística,0,0
2026-02-08,MAT0082,Operacional,0,0
2026-02-08,MAT0083,Transporte,0,0
2026-02-08,MAT0084,Operacional,0,0
2026-02-08,MAT0085,Administrativo,0,0
2026-02-08,MAT0086,Logística,0,0
2026-02-08,MAT0087,Operacional,0,1
2026-02-08,MAT0088,Operacional,0,0
2026-02-08,MAT0089,Transporte,0,0
2026-02-08,MAT0090,Operacional,0,0
2026-02-08,MAT0091,Transporte,0,0
2026-02-08,MAT0092,Transporte,0,0
2026-02-08,MAT0093,Transporte,0,0
2026-02-08,MAT0094,Transporte,0,0
2026-02-08,MAT0095,Transporte,0,0
2026-02-08,MAT0096,Administrativo,0,0
2026-02-08,MAT0097,Operacional,0,0
2026-02-08,MAT0098,Transporte,0,0
2026-02-08,MAT0099,Logística,0,0
2026-02-08,MAT0100,Administrativo,0,0
2026-02-08,MAT0101,Administrativo,0,0
2026-02-08,MAT0102,Logística,0,0
2026-02-08,MAT0103,Operacional,0,0
2026-02-08,MAT0104,Operacional,0,0
2026-02-08,MAT0105,Operacional,0,0
2026-02-08,MAT0106,Logística,0,0
2026-02-08,MAT0107,Logística,0,0
2026-02-08,MAT0108,Administrativo,0,0
2026-02-08,MAT0109,Operacional,0,0
2026-02-08,MAT0110,Transporte,0,0
2026-02-08,MAT0111,Operacional,0,0
2026-02-08,MAT0112,Administrativo,0,0
2026-02-08,MAT0113,Transporte,0,0
2026-02-08,MAT0114,Administrativo,0,0
2026-02-08,MAT0115,Logística,0,1
2026-02-08,MAT0116,Operacional,0,0
2026-02-08,MAT0117,Operacional,0,0
2026-02-08,MAT0118,Operacional,0,0
2026-02-08,MAT0119,Administrativo,0,0
2026-02-08,MAT0120,Administrativo,0,0
2026-02-08,MAT0121,Administrativo,0,0
2026-02-08,MAT0122,Operacional,0,0
2026-02-08,MAT0123,Transporte,119,0
2026-02-08,MAT0124,Administrativo,0,1
2026-02-08,MAT0125,Logística,79,0
2026-02-08,MAT0126,Administrativo,0,0
2026-02-08,MAT0127,Operacional,0,0
2026-02-08,MAT0128,Operacional,0,0
2026-02-08,MAT0129,Transporte,0,0
2026-02-08,MAT0130,Administrativo,0,0
2026-02-08,MAT0131,Transporte,0,0
2026-02-08,MAT0132,Operacional,0,0
2026-02-08,MAT0133,Administrativo,0,0
2026-02-08,MAT0134,Operacional,0,0
2026-02-08,MAT0135,Transporte,0,0
2026-02-08,MAT0136,Logística,0,0
2026-02-08,MAT0137,Administrativo,0,0
2026-02-08,MAT0138,Administrativo,0,0
2026-02-08,MAT0139,Administrativo,0,0
2026-02-08,MAT0140,Operacional,73,0
2026-02-08,MAT0141,Operacional,0,0
2026-02-08,MAT0142,Logística,0,0
2026-02-08,MAT0143,Operacional,0,0
2026-02-08,MAT0144,Operacional,0,0
2026-02-08,MAT0145,Logística,0,0
2026-02-08,MAT0146,Operacional,0,0
2026-02-08,MAT0147,Operacional,0,0
2026-02-08,MAT0148,Logística,65,0
2026-02-08,MAT0149,Operacional,0,0
2026-02-08,MAT0150,Administrativo,0,0
2026-02-09,MAT0001,Transporte,0,0
2026-02-09,MAT0002,Logística,0,0
2026-02-09,MAT0003,Operacional,0,0
2026-02-09,MAT0004,Administrativo,0,0
2026-02-09,MAT0005,Administrativo,0,0
2026-02-09,MAT0006,Transporte,57,1
2026-02-09,MAT0007,Administrativo,0,0
2026-02-09,MAT0008,Logística,0,0
2026-02-09,MAT0009,Logística,0,0
2026-02-09,MAT0010,Administrativo,0,0
2026-02-09,MAT0011,Operacional,0,0
2026-02-09,MAT0012,Transporte,0,0
2026-02-09,MAT0013,Administrativo,0,0
2026-02-09,MAT0014,Transporte,0,0
2026-02-09,MAT0015,Administrativo,0,0
2026-02-09,MAT0016,Administrativo,111,0
2026-02-09,MAT0017,Transporte,0,0
2026-02-09,MAT0018,Transporte,0,0
2026-02-09,MAT0019,Administrativo,0,0
2026-02-09,MAT0020,Administrativo,0,0
2026-02-09,MAT0021,Transporte,0,0
2026-02-09,MAT0022,Logística,0,0
2026-02-09,MAT0023,Administrativo,0,0
2026-02-09,MAT0024,Transporte,0,0
2026-02-09,MAT0025,Administrativo,0,0
2026-02-09,MAT0026,Operacional,0,0
2026-02-09,MAT0027,Operacional,0,0
2026-02-09,MAT0028,Operacional,0,0
2026-02-09,MAT0029,Administrativo,0,0
2026-02-09,MAT0030,Administrativo,0,0
2026-02-09,MAT0031,Administrativo,0,0
2026-02-09,MAT0032,Logística,0,0
2026-02-09,MAT0033,Transporte,0,0
2026-02-09,MAT0034,Administrativo,107,1
2026-02-09,MAT0035,Operacional,0,0
2026-02-09,MAT0036,Operacional,0,0
2026-02-09,MAT0037,Operacional,0,0
2026-02-09,MAT0038,Logística,91,0
2026-02-09,MAT0039,Transporte,0,0
2026-02-09,MAT0040,Administrativo,0,0
2026-02-09,MAT0041,Logística,0,0
2026-02-09,MAT0042,Logística,0,0
2026-02-09,MAT0043,Administrativo,0,0
2026-02-09,MAT0044,Transporte,129,0
2026-02-09,MAT0045,Logística,0,0
2026-02-09,MAT0046,Operacional,0,0
2026-02-09,MAT0047,Logística,0,0
2026-02-09,MAT0048,Operacional,0,0
2026-02-09,MAT0049,Administrativo,0,0
2026-02-09,MAT0050,Logística,0,0
2026-02-09,MAT0051,Logística,0,0
2026-02-09,MAT0052,Administrativo,0,0
2026-02-09,MAT0053,Logística,0,0
2026-02-09,MAT0054,Transporte,0,0
2026-02-09,MAT0055,Operacional,0,0
2026-02-09,MAT0056,Administrativo,0,0
2026-02-09,MAT0057,Administrativo,0,0
2026-02-09,MAT0058,Administrativo,0,0
2026-02-09,MAT0059,Logística,140,0
2026-02-09,MAT0060,Administrativo,0,0
2026-02-09,MAT0061,Logística,0,0
2026-02-09,MAT0062,Transporte,0,0
2026-02-09,MAT0063,Administrativo,0,0
2026-02-09,MAT0064,Operacional,0,0
2026-02-09,MAT0065,Transporte,0,0
2026-02-09,MAT0066,Administrativo,86,0
2026-02-09,MAT0067,Administrativo,0,0
2026-02-09,MAT0068,Logística,0,0
2026-02-09,MAT0069,Transporte,0,0
2026-02-09,MAT0070,Administrativo,0,0
2026-02-09,MAT0071,Administrativo,95,0
2026-02-09,MAT0072,Administrativo,0,0
2026-02-09,MAT0073,Operacional,75,1
2026-02-09,MAT0074,Administrativo,0,0
2026-02-09,MAT0075,Transporte,0,0
2026-02-09,MAT0076,Logística,0,0
2026-02-09,MAT0077,Logística,113,1
2026-02-09,MAT0078,Administrativo,0,0
2026-02-09,MAT0079,Administrativo,46,1
2026-02-09,MAT0080,Administrativo,0,0
2026-02-09,MAT0081,Logística,0,0
2026-02-09,MAT0082,Operacional,0,0
2026-02-09,MAT0083,Transporte,0,0
2026-02-09,MAT0084,Operacional,0,0
2026-02-09,MAT0085,Administrativo,0,0
2026-02-09,MAT0086,Logística,0,0
2026-02-09,MAT0087,Operacional,0,0
2026-02-09,MAT0088,Operacional,149,0
2026-02-09,MAT0089,Transporte,0,0
2026-02-09,MAT0090,Operacional,0,0
2026-02-09,MAT0091,Transporte,0,0
2026-02-09,MAT0092,Transporte,0,0
2026-02-09,MAT0093,Transporte,0,0
2026-02-09,MAT0094,Transporte,0,0
2026-02-09,MAT0095,Transporte,0,0
2026-02-09,MAT0096,Administrativo,35,0
2026-02-09,MAT0097,Operacional,128,0
2026-02-09,MAT0098,Transporte,0,0
2026-02-09,MAT0099,Logística,113,1
2026-02-09,MAT0100,Administrativo,0,0
2026-02-09,MAT0101,Administrativo,0,0
2026-02-09,MAT0102,Logística,0,0
2026-02-09,MAT0103,Operacional,0,0
2026-02-09,MAT0104,Operacional,0,0
2026-02-09,MAT0105,Operacional,124,0
2026-02-09,MAT0106,Logística,0,0
2026-02-09,MAT0107,Logística,0,0
2026-02-09,MAT0108,Administrativo,0,0
2026-02-09,MAT0109,Operacional,0,0
2026-02-09,MAT0110,Transporte,0,0
2026-02-09,MAT0111,Operacional,0,0
2026-02-09,MAT0112,Administrativo,0,0
2026-02-09,MAT0113,Transporte,0,0
2026-02-09,MAT0114,Administrativo,83,0
2026-02-09,MAT0115,Logística,0,0
2026-02-09,MAT0116,Operacional,0,0
2026-02-09,MAT0117,Operacional,0,0
2026-02-09,MAT0118,Operacional,0,0
2026-02-09,MAT0119,Administrativo,106,1
2026-02-09,MAT0120,Administrativo,0,0
2026-02-09,MAT0121,Administrativo,0,0
2026-02-09,MAT0122,Operacional,0,0
2026-02-09,MAT0123,Transporte,0,0
2026-02-09,MAT0124,Administrativo,0,0
2026-02-09,MAT0125,Logística,0,0
2026-02-09,MAT0126,Administrativo,63,1
2026-02-09,MAT0127,Operacional,34,0
2026-02-09,MAT0128,Operacional,0,0
2026-02-09,MAT0129,Transporte,116,1
2026-02-09,MAT0130,Administrativo,120,1
2026-02-09,MAT0131,Transporte,0,0
2026-02-09,MAT0132,Operacional,0,0
2026-02-09,MAT0133,Administrativo,124,0
2026-02-09,MAT0134,Operacional,0,1
2026-02-09,MAT0135,Transporte,0,0
2026-02-09,MAT0136,Logística,0,0
2026-02-09,MAT0137,Administrativo,0,0
2026-02-09,MAT0138,Administrativo,0,0
2026-02-09,MAT0139,Administrativo,36,0
2026-02-09,MAT0140,Operacional,0,0
2026-02-09,MAT0141,Operacional,0,0
2026-02-09,MAT0142,Logística,0,0
2026-02-09,MAT0143,Operacional,0,0
2026-02-09,MAT0144,Operacional,0,0
2026-02-09,MAT0145,Logística,0,0
2026-02-09,MAT0146,Operacional,0,0
2026-02-09,MAT0147,Operacional,0,1
2026-02-09,MAT0148,Logística,0,0
2026-02-09,MAT0149,Operacional,143,1
2026-02-09,MAT0150,Administrativo,0,0
2026-02-10,MAT0001,Transporte,56,0
2026-02-10,MAT0002,Logística,0,0
2026-02-10,MAT0003,Operacional,0,0
2026-02-10,MAT0004,Administrativo,119,0
2026-02-10,MAT0005,Administrativo,0,0
2026-02-10,MAT0006,Transporte,0,0
2026-02-10,MAT0007,Administrativo,105,1
2026-02-10,MAT0008,Logística,0,0
2026-02-10,MAT0009,Logística,0,0
2026-02-10,MAT0010,Administrativo,0,0
2026-02-10,MAT0011,Operacional,0,0
2026-02-10,MAT0012,Transporte,0,0
2026-02-10,MAT0013,Administrativo,0,0
2026-02-10,MAT0014,Transporte,0,0
2026-02-10,MAT0015,Administrativo,0,0
2026-02-10,MAT0016,Administrativo,0,1
2026-02-10,MAT0017,Transporte,0,0
2026-02-10,MAT0018,Transporte,0,0
2026-02-10,MAT0019,Administrativo,138,1
2026-02-10,MAT0020,Administrativo,0,0
2026-02-10,MAT0021,Transporte,0,0
2026-02-10,MAT0022,Logística,0,0
2026-02-10,MAT0023,Administrativo,0,0
2026-02-10,MAT0024,Transporte,0,0
2026-02-10,MAT0025,Administrativo,0,0
2026-02-10,MAT0026,Operacional,0,0
2026-02-10,MAT0027,Operacional,0,0
2026-02-10,MAT0028,Operacional,0,0
2026-02-10,MAT0029,Administrativo,0,0
2026-02-10,MAT0030,Administrativo,0,0
2026-02-10,MAT0031,Administrativo,0,0
2026-02-10,MAT0032,Logística,0,0
2026-02-10,MAT0033,Transporte,0,0
2026-02-10,MAT0034,Administrativo,73,1
2026-02-10,MAT0035,Operacional,0,0
2026-02-10,MAT0036,Operacional,0,0
2026-02-10,MAT0037,Operacional,0,0
2026-02-10,MAT0038,Logística,0,0
2026-02-10,MAT0039,Transporte,93,0
2026-02-10,MAT0040,Administrativo,0,0
2026-02-10,MAT0041,Logística,0,0
2026-02-10,MAT0042,Logística,0,0
2026-02-10,MAT0043,Administrativo,87,0
2026-02-10,MAT0044,Transporte,0,0
2026-02-10,MAT0045,Logística,0,0
2026-02-10,MAT0046,Operacional,0,0
2026-02-10,MAT0047,Logística,131,1
2026-02-10,MAT0048,Operacional,110,0
2026-02-10,MAT0049,Administrativo,0,0
2026-02-10,MAT0050,Logística,0,0
2026-02-10,MAT0051,Logística,0,0
2026-02-10,MAT0052,Administrativo,81,0
2026-02-10,MAT0053,Logística,0,0
2026-02-10,MAT0054,Transporte,0,0
2026-02-10,MAT0055,Operacional,0,0
2026-02-10,MAT0056,Administrativo,0,0
2026-02-10,MAT0057,Administrativo,0,0
2026-02-10,MAT0058,Administrativo,113,0
2026-02-10,MAT0059,Logística,143,1
2026-02-10,MAT0060,Administrativo,0,0
2026-02-10,MAT0061,Logística,0,0
2026-02-10,MAT0062,Transporte,0,0
2026-02-10,MAT0063,Administrativo,0,0
2026-02-10,MAT0064,Operacional,137,0
2026-02-10,MAT0065,Transporte,0,0
2026-02-10,MAT0066,Administrativo,0,0
2026-02-10,MAT0067,Administrativo,0,0
2026-02-10,MAT0068,Logística,0,0
2026-02-10,MAT0069,Transporte,0,0
2026-02-10,MAT0070,Administrativo,0,0
2026-02-10,MAT0071,Administrativo,0,0
2026-02-10,MAT0072,Administrativo,0,0
2026-02-10,MAT0073,Operacional,90,0
2026-02-10,MAT0074,Administrativo,0,0
2026-02-10,MAT0075,Transporte,0,0
2026-02-10,MAT0076,Logística,113,0
2026-02-10,MAT0077,Logística,0,1
